Area,ISO 3 code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,0.09,0.02,28.57
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Lignite,TWh,0.0,0.0,
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,3.82,-0.2,-4.98
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Onshore wind,TWh,1.87,0.55,41.67
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other fossil,TWh,5.76,-0.14,-2.37
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other renewables,TWh,0.0,0.0,
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,0.03,0.0,0.0
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Total,Total generation,TWh,99.82,4.35,4.56
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity imports,Electricity imports,Net imports,TWh,16.22,-0.77,-4.53
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,MtCO2e,0.76,0.17,28.81
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Coal,MtCO2e,23.5,-1.53,-6.11
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,MtCO2e,51.42,0.38,0.74
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, bioenergy and other renewables",MtCO2e,0.72,0.17,30.91
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,MtCO2e,0.74,0.17,29.82
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind,MtCO2e,0.02,0.0,0.0
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and solar,MtCO2e,0.02,0.0,0.0
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2e per kWh,522.74,,
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Clean,MtCO2e,0.76,0.17,28.81
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Coal,MtCO2e,23.5,-1.53,-6.11
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Fossil,MtCO2e,51.42,0.38,0.74
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,"Hydro, bioenergy and other renewables",MtCO2e,0.72,0.17,30.91
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Renewables,MtCO2e,0.74,0.17,29.82
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Wind,MtCO2e,0.02,0.0,0.0
Netherlands,NLD,2004,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Wind and solar,MtCO2e,0.02,0.0,0.0
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,116.82,0.78,0.67
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity demand,Demand per capita,Demand per capita,MWh,7.1,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,11.63,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Coal,%,23.85,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,88.37,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",%,5.43,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,7.57,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind,%,2.1,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and solar,%,2.14,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,11.46,2.34,25.66
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Coal,TWh,23.5,-1.45,-5.81
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,87.07,-3.63,-4.0
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",TWh,5.35,1.95,57.35
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,7.46,2.16,40.75
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind,TWh,2.07,0.2,10.7
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and solar,TWh,2.11,0.21,11.05
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,5.34,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,%,58.46,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hard coal,%,23.85,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,0.09,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Lignite,%,0.0,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,4.06,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Onshore wind,%,2.1,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other fossil,%,6.06,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other renewables,%,0.0,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,%,0.04,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,5.26,1.95,58.91
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,57.6,-2.39,-3.98
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hard coal,TWh,23.5,-1.45,-5.81
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,0.09,0.0,0.0
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Lignite,TWh,0.0,0.0,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,4.0,0.18,4.71
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Onshore wind,TWh,2.07,0.2,10.7
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other fossil,TWh,5.97,0.21,3.65
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other renewables,TWh,0.0,0.0,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,0.04,0.01,33.33
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Total,Total generation,TWh,98.53,-1.29,-1.29
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity imports,Electricity imports,Net imports,TWh,18.29,2.07,12.76
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,MtCO2e,1.19,0.43,56.58
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Coal,MtCO2e,22.13,-1.37,-5.83
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,MtCO2e,49.23,-2.19,-4.26
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, bioenergy and other renewables",MtCO2e,1.14,0.42,58.33
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,MtCO2e,1.17,0.43,58.11
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind,MtCO2e,0.03,0.01,50.0
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and solar,MtCO2e,0.03,0.01,50.0
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2e per kWh,511.72,,
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Clean,MtCO2e,1.19,0.43,56.58
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Coal,MtCO2e,22.13,-1.37,-5.83
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Fossil,MtCO2e,49.23,-2.19,-4.26
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,"Hydro, bioenergy and other renewables",MtCO2e,1.14,0.42,58.33
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Renewables,MtCO2e,1.17,0.43,58.11
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Wind,MtCO2e,0.03,0.01,50.0
Netherlands,NLD,2005,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Wind and solar,MtCO2e,0.03,0.01,50.0
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,118.98,2.16,1.85
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity demand,Demand per capita,Demand per capita,MWh,7.21,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,11.82,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Coal,%,24.34,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,88.18,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",%,5.41,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,8.26,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind,%,2.81,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and solar,%,2.85,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,11.53,0.07,0.61
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Coal,TWh,23.74,0.24,1.02
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,85.99,-1.08,-1.24
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",TWh,5.28,-0.07,-1.31
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,8.06,0.6,8.04
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind,TWh,2.74,0.67,32.37
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and solar,TWh,2.78,0.67,31.75
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,5.3,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,%,58.59,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hard coal,%,24.34,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,0.11,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Lignite,%,0.0,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,3.56,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Offshore wind,%,0.07,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Onshore wind,%,2.74,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other fossil,%,5.24,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other renewables,%,0.0,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,%,0.04,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,5.17,-0.09,-1.71
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,57.14,-0.46,-0.8
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hard coal,TWh,23.74,0.24,1.02
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,0.11,0.02,22.22
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Lignite,TWh,0.0,0.0,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,3.47,-0.53,-13.25
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Offshore wind,TWh,0.07,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Onshore wind,TWh,2.67,0.6,28.99
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other fossil,TWh,5.11,-0.86,-14.41
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other renewables,TWh,0.0,0.0,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,0.04,0.0,0.0
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Total,Total generation,TWh,97.52,-1.01,-1.03
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity imports,Electricity imports,Net imports,TWh,21.46,3.17,17.33
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,MtCO2e,1.17,-0.02,-1.68
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Coal,MtCO2e,22.36,0.23,1.04
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,MtCO2e,48.7,-0.53,-1.08
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, bioenergy and other renewables",MtCO2e,1.12,-0.02,-1.75
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,MtCO2e,1.15,-0.02,-1.71
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind,MtCO2e,0.03,0.0,0.0
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and solar,MtCO2e,0.03,0.0,0.0
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2e per kWh,511.38,,
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Clean,MtCO2e,1.17,-0.02,-1.68
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Coal,MtCO2e,22.36,0.23,1.04
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Fossil,MtCO2e,48.7,-0.53,-1.08
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,"Hydro, bioenergy and other renewables",MtCO2e,1.12,-0.02,-1.75
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Renewables,MtCO2e,1.15,-0.02,-1.71
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Wind,MtCO2e,0.03,0.0,0.0
Netherlands,NLD,2006,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Wind and solar,MtCO2e,0.03,0.0,0.0
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,121.29,2.31,1.94
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity demand,Demand per capita,Demand per capita,MWh,7.34,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,11.37,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Coal,%,24.04,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,88.63,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",%,3.96,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,7.32,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind,%,3.32,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and solar,%,3.36,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,11.79,0.26,2.25
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Coal,TWh,24.92,1.18,4.97
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,91.89,5.9,6.86
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, bioenergy and other renewables",TWh,4.11,-1.17,-22.16
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,7.59,-0.47,-5.83
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind,TWh,3.44,0.7,25.55
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and solar,TWh,3.48,0.7,25.18
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,3.86,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,%,58.84,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hard coal,%,24.04,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,0.11,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Lignite,%,0.0,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,4.05,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Offshore wind,%,0.32,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Onshore wind,%,3.0,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other fossil,%,5.75,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other renewables,%,0.0,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,%,0.04,,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,4.0,-1.17,-22.63
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,61.01,3.87,6.77
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hard coal,TWh,24.92,1.18,4.97
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,0.11,0.0,0.0
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Lignite,TWh,0.0,0.0,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,4.2,0.73,21.04
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Offshore wind,TWh,0.33,0.26,371.43
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Onshore wind,TWh,3.11,0.44,16.48
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other fossil,TWh,5.96,0.85,16.63
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other renewables,TWh,0.0,0.0,
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,0.04,0.0,0.0
Netherlands,NLD,2007,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Total,Total generation,TWh,103.68,6.16,6.32
